"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,12,10,2143,2002,101,2249,2121,88,"UA",1703,"N37466","EWR","BOS",38,200,20,2,"2013-12-11T01:00:00Z"
2013,12,10,2152,2045,67,146,2359,107,"B6",1295,"N599JB","JFK","AUS",261,1521,20,45,"2013-12-11T01:00:00Z"
2013,12,10,2201,2100,61,18,2317,61,"9E",4277,"N921XJ","LGA","CVG",114,585,21,0,"2013-12-11T02:00:00Z"
2013,12,10,2210,2100,70,2319,2206,73,"UA",994,"N487UA","EWR","BOS",40,200,21,0,"2013-12-11T02:00:00Z"
2013,12,10,2212,2106,66,2314,2213,61,"B6",2680,"N258JB","EWR","BOS",38,200,21,6,"2013-12-11T02:00:00Z"
2013,12,10,2228,1859,209,113,2150,203,"B6",327,"N629JB","EWR","MCO",144,937,18,59,"2013-12-10T23:00:00Z"
2013,12,10,2230,1922,188,325,19,186,"DL",2070,"N702TW","JFK","SJU",197,1598,19,22,"2013-12-11T00:00:00Z"
2013,12,10,2234,2054,100,117,2306,131,"EV",3819,"N17984","EWR","CVG",117,569,20,54,"2013-12-11T01:00:00Z"
2013,12,10,2235,2110,85,16,2306,70,"EV",4885,"N608QX","LGA","ILM",79,500,21,10,"2013-12-11T02:00:00Z"
2013,12,10,2238,2129,69,126,2359,87,"EV",5846,"N48901","EWR","JAX",135,820,21,29,"2013-12-11T02:00:00Z"
2013,12,10,2247,1935,192,134,2238,176,"UA",1225,"N37422","EWR","PBI",150,1023,19,35,"2013-12-11T00:00:00Z"
2013,12,10,2257,2129,88,144,10,94,"B6",527,"N663JB","EWR","MCO",148,937,21,29,"2013-12-11T02:00:00Z"
2013,12,10,2332,1930,242,135,2136,239,"EV",4370,"N13566","EWR","CHS",106,628,19,30,"2013-12-11T00:00:00Z"
2013,12,10,2333,2104,149,46,2221,145,"EV",4119,"N14158","EWR","RIC",52,277,21,4,"2013-12-11T02:00:00Z"
2013,12,10,2348,2059,169,132,2244,168,"B6",105,"N192JB","JFK","ORD",141,740,20,59,"2013-12-11T01:00:00Z"
2013,12,11,758,637,81,945,814,91,"EV",4424,"N11535","EWR","RDU",81,416,6,37,"2013-12-11T11:00:00Z"
2013,12,11,842,800,42,1017,910,67,"AA",84,"N3ARAA","JFK","BOS",48,187,8,0,"2013-12-11T13:00:00Z"
2013,12,11,909,829,40,1221,1055,86,"EV",4419,"N14204","EWR","XNA",212,1131,8,29,"2013-12-11T13:00:00Z"
2013,12,11,911,800,71,1113,954,79,"9E",2932,"N913XJ","JFK","RDU",83,427,8,0,"2013-12-11T13:00:00Z"
2013,12,11,916,811,65,1141,1012,89,"EV",4691,"N14558","EWR","DAY",107,533,8,11,"2013-12-11T13:00:00Z"
2013,12,11,923,829,54,1149,1039,70,"EV",4638,"N22971","EWR","CVG",111,569,8,29,"2013-12-11T13:00:00Z"
2013,12,11,927,845,42,1213,1106,67,"EV",4087,"N14998","EWR","IND",125,645,8,45,"2013-12-11T13:00:00Z"
2013,12,11,935,840,55,1217,1115,62,"MQ",3419,"N502MQ","LGA","ATL",136,762,8,40,"2013-12-11T13:00:00Z"
2013,12,11,1156,805,231,1456,1050,246,"9E",3528,"N906XJ","LGA","JAX",141,833,8,5,"2013-12-11T13:00:00Z"
2013,12,11,1210,1100,70,1520,1411,69,"DL",499,"N970DL","JFK","FLL",170,1069,11,0,"2013-12-11T16:00:00Z"
2013,12,11,1255,1139,76,1546,1433,73,"UA",249,"N412UA","EWR","TPA",154,997,11,39,"2013-12-11T16:00:00Z"
2013,12,11,1256,1211,45,1539,1427,72,"EV",4567,"N12172","EWR","MCI",206,1092,12,11,"2013-12-11T17:00:00Z"
2013,12,11,1320,1112,128,1651,1439,132,"UA",274,"N823UA","EWR","LAX",335,2454,11,12,"2013-12-11T16:00:00Z"
2013,12,11,1333,1205,88,1628,1518,70,"DL",1785,"N301NB","LGA","PBI",163,1035,12,5,"2013-12-11T17:00:00Z"
2013,12,11,1358,1224,94,1629,1449,100,"EV",4292,"N13118","EWR","MSY",191,1167,12,24,"2013-12-11T17:00:00Z"
2013,12,11,1425,1325,60,1612,1454,78,"EV",4104,"N15980","EWR","BNA",148,748,13,25,"2013-12-11T18:00:00Z"
2013,12,11,1430,1345,45,1702,1550,72,"EV",4100,"N13958","EWR","MEM",188,946,13,45,"2013-12-11T18:00:00Z"
2013,12,11,1453,1259,114,1805,1614,111,"AA",1256,"N3ATAA","LGA","MIA",165,1096,12,59,"2013-12-11T17:00:00Z"
2013,12,11,1453,1349,64,1652,1547,65,"EV",4175,"N14920","EWR","AVL",100,583,13,49,"2013-12-11T18:00:00Z"
2013,12,11,1522,1329,113,1746,1538,128,"EV",4687,"N12924","EWR","CVG",122,569,13,29,"2013-12-11T18:00:00Z"
2013,12,11,1544,1310,154,1649,1408,161,"EV",5948,"N16546","EWR","ALB",33,143,13,10,"2013-12-11T18:00:00Z"
2013,12,11,1547,1525,22,1821,1720,61,"MQ",2840,"N542MQ","LGA","STL",157,888,15,25,"2013-12-11T20:00:00Z"
2013,12,11,1625,1510,75,1858,1745,73,"EV",4377,"N14904","EWR","JAX",134,820,15,10,"2013-12-11T20:00:00Z"
2013,12,11,1629,1459,90,1731,1625,66,"9E",2903,"N297PQ","JFK","BOS",39,187,14,59,"2013-12-11T19:00:00Z"
2013,12,11,1630,1540,50,1830,1725,65,"9E",2900,"N905XJ","JFK","BNA",148,765,15,40,"2013-12-11T20:00:00Z"
2013,12,11,1720,1600,80,1903,1744,79,"9E",4276,"N937XJ","LGA","RIC",67,292,16,0,"2013-12-11T21:00:00Z"
2013,12,11,1727,1632,55,1958,1854,64,"EV",4294,"N13124","EWR","SAV",124,708,16,32,"2013-12-11T21:00:00Z"
2013,12,11,1729,1640,49,1942,1838,64,"EV",5147,"N722EV","LGA","CLE",80,419,16,40,"2013-12-11T21:00:00Z"
2013,12,11,1730,1707,23,2015,1912,63,"EV",4411,"N15574","EWR","MEM",182,946,17,7,"2013-12-11T22:00:00Z"
2013,12,11,1739,1640,59,1924,1818,66,"EV",4702,"N13970","EWR","GSO",86,445,16,40,"2013-12-11T21:00:00Z"
2013,12,11,1742,1515,147,1854,1643,131,"EV",5302,"N760EV","LGA","SYR",38,198,15,15,"2013-12-11T20:00:00Z"
2013,12,11,1751,1705,46,2011,1909,62,"US",894,"N536UW","LGA","CLT",93,544,17,5,"2013-12-11T22:00:00Z"
2013,12,11,1759,1630,89,2017,1816,121,"9E",3357,"N295PQ","LGA","BNA",145,764,16,30,"2013-12-11T21:00:00Z"
2013,12,11,1805,1740,25,2109,1956,73,"EV",4091,"N13903","EWR","IND",131,645,17,40,"2013-12-11T22:00:00Z"
2013,12,11,1811,1740,31,2111,1952,79,"EV",5678,"N14558","EWR","CVG",125,569,17,40,"2013-12-11T22:00:00Z"
2013,12,11,1820,1705,75,2157,2006,111,"B6",305,"N665JB","EWR","FLL",162,1065,17,5,"2013-12-11T22:00:00Z"
2013,12,11,1847,1656,111,2040,1839,121,"EV",4695,"N19554","EWR","RDU",75,416,16,56,"2013-12-11T21:00:00Z"
2013,12,11,1857,1729,88,2208,2029,99,"UA",1109,"N26123","EWR","MCO",157,937,17,29,"2013-12-11T22:00:00Z"
2013,12,11,1915,1524,231,2350,1842,308,"UA",1600,"N12109","EWR","LAX",333,2454,15,24,"2013-12-11T20:00:00Z"
2013,12,11,1928,1805,83,2149,2007,102,"EV",4382,"N13133","EWR","DTW",93,488,18,5,"2013-12-11T23:00:00Z"
2013,12,11,1931,1757,94,2144,1932,132,"EV",4195,"N10575","EWR","BNA",153,748,17,57,"2013-12-11T22:00:00Z"
2013,12,11,2020,1840,100,2229,2110,79,"UA",485,"N429UA","EWR","DEN",227,1605,18,40,"2013-12-11T23:00:00Z"
2013,12,11,2048,2005,43,14,2310,64,"B6",1201,"N536JB","JFK","FLL",167,1069,20,5,"2013-12-12T01:00:00Z"
2013,12,11,2049,1930,79,13,2235,98,"AA",1691,"N4XCAA","EWR","DFW",235,1372,19,30,"2013-12-12T00:00:00Z"
2013,12,11,2049,2045,4,107,2359,68,"B6",1295,"N505JB","JFK","AUS",262,1521,20,45,"2013-12-12T01:00:00Z"
2013,12,11,2055,1930,85,2324,2141,103,"EV",4543,"N27152","EWR","DSM",172,1017,19,30,"2013-12-12T00:00:00Z"
2013,12,11,2055,1848,127,2219,2005,134,"EV",4131,"N16541","EWR","RIC",55,277,18,48,"2013-12-11T23:00:00Z"
2013,12,11,2055,1855,120,2302,2059,123,"US",2039,"N566UW","LGA","CLT",94,544,18,55,"2013-12-11T23:00:00Z"
2013,12,11,2057,2005,52,2304,2203,61,"EV",4368,"N14542","EWR","DAY",106,533,20,5,"2013-12-12T01:00:00Z"
2013,12,11,2059,1935,84,2313,2150,83,"EV",5079,"N760EV","LGA","MEM",180,963,19,35,"2013-12-12T00:00:00Z"
2013,12,11,2104,1805,179,2355,2123,152,"UA",312,"N454UA","EWR","SAN",322,2425,18,5,"2013-12-11T23:00:00Z"
2013,12,11,2112,2027,45,2352,2243,69,"EV",4176,"N29917","EWR","IND",134,645,20,27,"2013-12-12T01:00:00Z"
2013,12,11,2114,1900,134,2323,2125,118,"9E",4033,"N8683B","LGA","TYS",113,647,19,0,"2013-12-12T00:00:00Z"
2013,12,11,2132,2009,83,34,2255,99,"EV",4204,"N13118","EWR","OKC",213,1325,20,9,"2013-12-12T01:00:00Z"
2013,12,11,2135,2046,49,2334,2224,70,"EV",4106,"N13958","EWR","GSO",88,445,20,46,"2013-12-12T01:00:00Z"
2013,12,11,2144,2015,89,2251,2126,85,"B6",418,"N346JB","JFK","BOS",38,187,20,15,"2013-12-12T01:00:00Z"
2013,12,11,2151,2055,56,38,2332,66,"B6",1677,"N249JB","JFK","JAX",146,828,20,55,"2013-12-12T01:00:00Z"
2013,12,12,44,2229,135,135,2319,136,"UA",522,"N851UA","EWR","BDL",29,116,22,29,"2013-12-13T03:00:00Z"
2013,12,12,833,730,63,1138,1018,80,"UA",652,"N671UA","EWR","IAH",197,1400,7,30,"2013-12-12T12:00:00Z"
2013,12,12,837,729,68,1159,1045,74,"UA",1455,"N37474","EWR","LAX",338,2454,7,29,"2013-12-12T12:00:00Z"
2013,12,12,849,759,50,1113,1004,69,"B6",1273,"N193JB","JFK","CHS",104,636,7,59,"2013-12-12T12:00:00Z"
2013,12,12,1117,1005,72,1324,1212,72,"US",1711,"N710UW","LGA","CLT",91,544,10,5,"2013-12-12T15:00:00Z"
2013,12,12,1134,800,214,1305,954,191,"9E",2932,"N296PQ","JFK","RDU",76,427,8,0,"2013-12-12T13:00:00Z"
2013,12,12,1136,1000,96,1306,1143,83,"EV",5208,"N761ND","LGA","RIC",57,292,10,0,"2013-12-12T15:00:00Z"
2013,12,12,1146,1015,91,1452,1337,75,"9E",3493,"N906XJ","LGA","SRQ",146,1047,10,15,"2013-12-12T15:00:00Z"
2013,12,12,1153,1100,53,1439,1337,62,"DL",1647,"N679DA","LGA","ATL",110,762,11,0,"2013-12-12T16:00:00Z"
2013,12,12,1308,1009,179,1555,1319,156,"UA",380,"N466UA","LGA","IAH",202,1416,10,9,"2013-12-12T15:00:00Z"
2013,12,12,1333,1105,148,1451,1235,136,"EV",5599,"N608QX","LGA","ROC",50,254,11,5,"2013-12-12T16:00:00Z"
2013,12,12,1420,1130,170,1602,1327,155,"EV",5373,"N730EV","LGA","GSO",71,461,11,30,"2013-12-12T16:00:00Z"
2013,12,12,1429,1310,79,1715,1606,69,"B6",505,"N627JB","EWR","FLL",145,1065,13,10,"2013-12-12T18:00:00Z"
2013,12,12,1441,1315,86,1812,1657,75,"US",456,"N604AW","JFK","PHX",306,2153,13,15,"2013-12-12T18:00:00Z"
2013,12,12,1449,1355,54,1832,1715,77,"US",686,"N648AW","EWR","PHX",319,2133,13,55,"2013-12-12T18:00:00Z"
2013,12,12,1539,1421,78,1701,1538,83,"EV",5712,"N830AS","JFK","IAD",52,228,14,21,"2013-12-12T19:00:00Z"
2013,12,12,1549,1345,124,1747,1529,138,"EV",5259,"N707EV","LGA","MSN",132,812,13,45,"2013-12-12T18:00:00Z"
2013,12,12,1611,1500,71,1840,1730,70,"MQ",3669,"N535MQ","LGA","ATL",106,762,15,0,"2013-12-12T20:00:00Z"
2013,12,12,1648,1530,78,1850,1741,69,"EV",4576,"N11176","EWR","GRR",105,605,15,30,"2013-12-12T20:00:00Z"
2013,12,12,1719,1300,259,1942,1528,254,"DL",652,"N935AT","EWR","ATL",109,746,13,0,"2013-12-12T18:00:00Z"
2013,12,12,1724,1545,99,2030,1920,70,"AA",133,"N328AA","JFK","LAX",338,2475,15,45,"2013-12-12T20:00:00Z"
2013,12,12,1724,1545,99,1949,1815,94,"WN",3778,"N773SA","EWR","DEN",241,1605,15,45,"2013-12-12T20:00:00Z"
2013,12,12,1847,1729,78,2242,2111,91,"UA",1480,"N37277","EWR","SFO",353,2565,17,29,"2013-12-12T22:00:00Z"
2013,12,12,1853,1825,28,2236,2120,76,"B6",543,"N653JB","EWR","PBI",143,1023,18,25,"2013-12-12T23:00:00Z"
2013,12,12,1922,1804,78,2312,2125,107,"UA",1022,"N38446","EWR","LAX",356,2454,18,4,"2013-12-12T23:00:00Z"
2013,12,12,1933,1835,58,2327,2205,82,"DL",442,"N702TW","JFK","SEA",374,2422,18,35,"2013-12-12T23:00:00Z"
2013,12,12,1936,1610,206,2328,1926,242,"UA",375,"N467UA","EWR","SEA",368,2402,16,10,"2013-12-12T21:00:00Z"
2013,12,12,2031,2009,22,12,2255,77,"EV",4204,"N17159","EWR","OKC",206,1325,20,9,"2013-12-13T01:00:00Z"
2013,12,12,2034,2010,24,2231,2130,61,"EV",4224,"N14950","EWR","MKE",132,725,20,10,"2013-12-13T01:00:00Z"
2013,12,12,2034,1944,50,2342,2236,66,"UA",234,"N430UA","EWR","MCO",132,937,19,44,"2013-12-13T00:00:00Z"
2013,12,12,2047,1830,137,2346,2138,128,"B6",201,"N509JB","JFK","FLL",147,1069,18,30,"2013-12-12T23:00:00Z"
2013,12,12,2053,1935,78,2351,2238,73,"UA",1269,"N38424","EWR","PBI",136,1023,19,35,"2013-12-13T00:00:00Z"
2013,12,12,2113,2029,44,13,2251,82,"EV",4085,"N13118","EWR","OMA",195,1134,20,29,"2013-12-13T01:00:00Z"
2013,12,12,2116,2002,74,2250,2121,89,"UA",1703,"N37422","EWR","BOS",41,200,20,2,"2013-12-13T01:00:00Z"
2013,12,12,2201,2104,57,2325,2221,64,"EV",4119,"N13989","EWR","RIC",54,277,21,4,"2013-12-13T02:00:00Z"
2013,12,12,2238,2059,99,48,2314,94,"MQ",3473,"N523MQ","LGA","ATL",108,762,20,59,"2013-12-13T01:00:00Z"
2013,12,12,2249,2136,73,17,2259,78,"B6",702,"N281JB","JFK","BUF",69,301,21,36,"2013-12-13T02:00:00Z"
2013,12,12,2341,2215,86,42,2325,77,"EV",4565,"N13124","EWR","SYR",41,195,22,15,"2013-12-13T03:00:00Z"
2013,12,12,2356,2245,71,107,2353,74,"B6",108,"N375JB","JFK","PWM",54,273,22,45,"2013-12-13T03:00:00Z"
2013,12,13,120,2159,201,218,2307,191,"9E",3525,"N901XJ","LGA","SYR",37,198,21,59,"2013-12-14T02:00:00Z"
2013,12,13,758,600,118,1004,810,114,"EV",4150,"N15572","EWR","CVG",100,569,6,0,"2013-12-13T11:00:00Z"
2013,12,13,900,745,75,1146,1043,63,"B6",1717,"N621JB","LGA","TPA",143,1010,7,45,"2013-12-13T12:00:00Z"
2013,12,13,908,601,187,1037,716,201,"EV",3817,"N14904","EWR","BUF",58,282,6,1,"2013-12-13T11:00:00Z"
2013,12,13,909,800,69,1056,954,62,"9E",2932,"N922XJ","JFK","RDU",71,427,8,0,"2013-12-13T13:00:00Z"
2013,12,13,1013,829,104,1211,1028,103,"B6",219,"N323JB","JFK","CLT",86,541,8,29,"2013-12-13T13:00:00Z"
2013,12,13,1124,1006,78,1240,1125,75,"EV",5736,"N830AS","LGA","IAD",46,229,10,6,"2013-12-13T15:00:00Z"
2013,12,13,1149,1105,44,1339,1235,64,"EV",5599,"N748EV","LGA","ROC",76,254,11,5,"2013-12-13T16:00:00Z"
2013,12,13,1209,1047,82,1354,1245,69,"EV",4711,"N12145","EWR","STL",146,872,10,47,"2013-12-13T15:00:00Z"
2013,12,13,1239,955,164,1411,1120,171,"EV",5814,"N11535","EWR","MKE",134,725,9,55,"2013-12-13T14:00:00Z"
2013,12,13,1308,1150,78,1439,1325,74,"WN",3566,"N943WN","LGA","BNA",125,764,11,50,"2013-12-13T16:00:00Z"
2013,12,13,1338,1223,75,1457,1351,66,"EV",5795,"N13949","EWR","PIT",62,319,12,23,"2013-12-13T17:00:00Z"
2013,12,13,1359,1105,174,1525,1242,163,"EV",5273,"N740EV","LGA","PIT",62,335,11,5,"2013-12-13T16:00:00Z"
2013,12,13,1435,1244,111,1625,1446,99,"9E",3311,"N925XJ","EWR","DTW",92,488,12,44,"2013-12-13T17:00:00Z"
2013,12,13,1449,1355,54,1614,1456,78,"UA",256,"N522UA","EWR","BOS",43,200,13,55,"2013-12-13T18:00:00Z"
2013,12,13,1734,1556,98,2035,1914,81,"B6",1801,"N324JB","JFK","FLL",149,1069,15,56,"2013-12-13T20:00:00Z"
2013,12,13,1741,1310,271,2048,1606,282,"B6",505,"N612JB","EWR","FLL",151,1065,13,10,"2013-12-13T18:00:00Z"
2013,12,13,1746,1644,62,2025,1917,68,"EV",4705,"N13949","EWR","ATL",119,746,16,44,"2013-12-13T21:00:00Z"
2013,12,13,1820,1637,103,1942,1800,102,"YV",3771,"N512MJ","LGA","IAD",47,229,16,37,"2013-12-13T21:00:00Z"
2013,12,13,1914,1800,74,2218,2102,76,"UA",360,"N819UA","EWR","PBI",150,1023,18,0,"2013-12-13T23:00:00Z"
2013,12,13,2025,1930,55,2243,2141,62,"EV",4543,"N11192","EWR","DSM",163,1017,19,30,"2013-12-14T00:00:00Z"
2013,12,13,2042,1645,237,2312,1913,239,"DL",2042,"N933AT","EWR","ATL",119,746,16,45,"2013-12-13T21:00:00Z"
2013,12,13,2043,1930,73,2302,2157,65,"DL",377,"N989AT","EWR","ATL",112,746,19,30,"2013-12-14T00:00:00Z"
2013,12,13,2151,2029,82,126,2344,102,"UA",314,"N597UA","JFK","LAX",357,2475,20,29,"2013-12-14T01:00:00Z"
2013,12,13,2159,2038,81,2400,2259,61,"9E",3681,"N8943A","LGA","GSP",100,610,20,38,"2013-12-14T01:00:00Z"
2013,12,13,2217,2019,118,104,2345,79,"UA",1224,"N33264","EWR","LAX",326,2454,20,19,"2013-12-14T01:00:00Z"
2013,12,14,11,1930,281,131,2051,280,"9E",2959,"N8541D","JFK","SYR",45,209,19,30,"2013-12-15T00:00:00Z"
2013,12,14,28,1921,307,408,2246,322,"B6",71,"N536JB","JFK","SLC",277,1990,19,21,"2013-12-15T00:00:00Z"
2013,12,14,28,2136,172,204,2259,185,"B6",702,"N228JB","JFK","BUF",66,301,21,36,"2013-12-15T02:00:00Z"
2013,12,14,35,2055,220,340,2332,248,"B6",1677,"N307JB","JFK","JAX",145,828,20,55,"2013-12-15T01:00:00Z"
2013,12,14,732,625,67,906,755,71,"WN",3848,"N8305E","LGA","MDW",124,725,6,25,"2013-12-14T11:00:00Z"
2013,12,14,830,1845,825,1210,2154,856,"DL",2391,"N939DL","JFK","TPA",173,1005,18,45,"2013-12-14T23:00:00Z"
2013,12,14,909,825,44,1118,1010,68,"MQ",3363,"N839MQ","JFK","RDU",76,427,8,25,"2013-12-14T13:00:00Z"
2013,12,14,929,823,66,1220,1032,108,"EV",4380,"N17185","EWR","MSP",159,1008,8,23,"2013-12-14T13:00:00Z"
2013,12,14,933,857,36,1319,1209,70,"UA",251,"N472UA","EWR","PBI",164,1023,8,57,"2013-12-14T13:00:00Z"
2013,12,14,1006,853,73,1345,1210,95,"UA",354,"N404UA","EWR","IAH",231,1400,8,53,"2013-12-14T13:00:00Z"
2013,12,14,1011,945,26,1341,1233,68,"9E",3528,"N937XJ","LGA","JAX",132,833,9,45,"2013-12-14T14:00:00Z"
2013,12,14,1012,945,27,1325,1219,66,"EV",5177,"N755EV","LGA","SAV",116,722,9,45,"2013-12-14T14:00:00Z"
2013,12,14,1120,935,105,1542,1256,166,"DL",2098,"N931DL","LGA","MIA",169,1096,9,35,"2013-12-14T14:00:00Z"
2013,12,14,1123,1018,65,1247,1138,69,"EV",5814,"N14153","EWR","IAD",43,212,10,18,"2013-12-14T15:00:00Z"
2013,12,14,1135,1100,35,1319,1214,65,"US",2177,"N953UW","LGA","DCA",52,214,11,0,"2013-12-14T16:00:00Z"
2013,12,14,1140,1140,0,1415,1308,67,"EV",5599,"N615QX","LGA","ROC",44,254,11,40,"2013-12-14T16:00:00Z"
2013,12,14,1157,1100,57,1324,1210,74,"MQ",3230,"N513MQ","JFK","DCA",46,213,11,0,"2013-12-14T16:00:00Z"
2013,12,14,1200,1130,30,1544,1426,78,"DL",1685,"N338NB","LGA","MCO",151,950,11,30,"2013-12-14T16:00:00Z"
2013,12,14,1203,1200,3,1427,1315,72,"MQ",3386,"N813MQ","JFK","DCA",49,213,12,0,"2013-12-14T17:00:00Z"
2013,12,14,1221,1145,36,1431,1325,66,"AA",327,"N528AA","LGA","ORD",124,733,11,45,"2013-12-14T16:00:00Z"
2013,12,14,1257,1200,57,1432,1308,84,"B6",316,"N298JB","JFK","SYR",45,209,12,0,"2013-12-14T17:00:00Z"
2013,12,14,1310,1244,26,1615,1445,90,"9E",3455,"N8775A","EWR","DTW",90,488,12,44,"2013-12-14T17:00:00Z"
2013,12,14,1325,1245,40,1555,1442,73,"DL",1131,"N355NW","LGA","DTW",92,502,12,45,"2013-12-14T17:00:00Z"
2013,12,14,1340,1205,95,1612,1430,102,"WN",3588,"N785SW","EWR","DEN",225,1605,12,5,"2013-12-14T17:00:00Z"
2013,12,14,1343,1330,13,1747,1634,73,"B6",431,"N508JB","LGA","SRQ",175,1047,13,30,"2013-12-14T18:00:00Z"
2013,12,14,1346,1142,124,1625,1410,135,"FL",251,"N985AT","LGA","ATL",130,762,11,42,"2013-12-14T16:00:00Z"
2013,12,14,1353,1215,98,1733,1525,128,"WN",2375,"N475WN","LGA","HOU",245,1428,12,15,"2013-12-14T17:00:00Z"
2013,12,14,1358,1300,58,1722,1526,116,"DL",673,"N990AT","EWR","ATL",132,746,13,0,"2013-12-14T18:00:00Z"
2013,12,14,1359,1325,34,1751,1645,66,"WN",1676,"N474WN","EWR","AUS",242,1504,13,25,"2013-12-14T18:00:00Z"
2013,12,14,1405,1404,1,1840,1701,99,"UA",488,"N823UA","EWR","IAH",243,1400,14,4,"2013-12-14T19:00:00Z"
2013,12,14,1406,1249,77,1726,1614,72,"UA",394,"N849UA","EWR","SFO",336,2565,12,49,"2013-12-14T17:00:00Z"
2013,12,14,1409,1410,-1,1654,1540,74,"9E",3705,"N8977A","LGA","BUF",57,292,14,10,"2013-12-14T19:00:00Z"
2013,12,14,1420,930,290,2012,1527,285,"UA",15,"N69059","EWR","HNL",590,4963,9,30,"2013-12-14T14:00:00Z"
2013,12,14,1425,825,360,1604,938,386,"9E",2901,"N936XJ","JFK","BOS",34,187,8,25,"2013-12-14T13:00:00Z"
2013,12,14,1425,1400,25,1739,1635,64,"DL",2247,"N946DL","LGA","ATL",130,762,14,0,"2013-12-14T19:00:00Z"
2013,12,14,1426,1410,16,1729,1616,73,"B6",1373,"N228JB","JFK","CHS",112,636,14,10,"2013-12-14T19:00:00Z"
2013,12,14,1451,1455,-4,1916,1805,71,"AA",1155,"N3DFAA","LGA","DFW",224,1389,14,55,"2013-12-14T19:00:00Z"
2013,12,14,1534,1450,44,1745,1635,70,"MQ",3416,"N849MQ","LGA","RDU",82,431,14,50,"2013-12-14T19:00:00Z"
2013,12,14,1538,1345,113,1856,1640,136,"UA",1451,"N66057","EWR","IAH",208,1400,13,45,"2013-12-14T18:00:00Z"
2013,12,14,1543,1455,48,1926,1820,66,"AA",2297,"N3DSAA","LGA","MIA",167,1096,14,55,"2013-12-14T19:00:00Z"
2013,12,14,1549,1530,19,1939,1829,70,"B6",83,"N652JB","JFK","MCO",155,944,15,30,"2013-12-14T20:00:00Z"
2013,12,14,1550,1300,170,1845,1538,187,"DL",781,"N902DE","LGA","ATL",125,762,13,0,"2013-12-14T18:00:00Z"
2013,12,14,1552,1448,64,1901,1755,66,"UA",1186,"N23721","EWR","MIA",165,1085,14,48,"2013-12-14T19:00:00Z"
2013,12,14,1556,1529,27,1954,1820,94,"UA",1593,"N17104","EWR","MCO",164,937,15,29,"2013-12-14T20:00:00Z"
2013,12,14,1557,1455,62,1744,1625,79,"MQ",3425,"N520MQ","JFK","DCA",49,213,14,55,"2013-12-14T19:00:00Z"
2013,12,14,1610,1530,40,1858,1756,62,"DL",1942,"N981AT","EWR","ATL",100,746,15,30,"2013-12-14T20:00:00Z"
2013,12,14,1612,1550,22,2023,1915,68,"AA",1410,"N3KMAA","LGA","MIA",174,1096,15,50,"2013-12-14T20:00:00Z"
2013,12,14,1612,1455,77,2008,1805,123,"AA",2285,"N630AA","JFK","MCO",155,944,14,55,"2013-12-14T19:00:00Z"
2013,12,14,1614,1320,174,1749,1453,176,"FL",323,"N893AT","LGA","CAK",72,397,13,20,"2013-12-14T18:00:00Z"
2013,12,14,1618,1444,94,1819,1605,134,"B6",286,"N306JB","JFK","ROC",51,264,14,44,"2013-12-14T19:00:00Z"
2013,12,14,1623,1510,73,2024,1845,99,"AA",145,"N5FHAA","JFK","MIA",173,1089,15,10,"2013-12-14T20:00:00Z"
2013,12,14,1624,1600,24,2027,1925,62,"DL",1982,"N314NB","LGA","MIA",179,1096,16,0,"2013-12-14T21:00:00Z"
2013,12,14,1629,1602,27,2008,1839,89,"DL",407,"N3748Y","JFK","ATL",133,760,16,2,"2013-12-14T21:00:00Z"
2013,12,14,1633,1544,49,1907,1750,77,"US",2062,"N109UW","LGA","CLT",107,544,15,44,"2013-12-14T20:00:00Z"
2013,12,14,1634,1545,49,2052,1920,92,"AA",133,"N335AA","JFK","LAX",336,2475,15,45,"2013-12-14T20:00:00Z"
2013,12,14,1639,1615,24,2048,1925,83,"AA",211,"N3AMAA","JFK","IAH",236,1417,16,15,"2013-12-14T21:00:00Z"
2013,12,14,1646,1440,126,2017,1714,183,"9E",2918,"N922XJ","JFK","IND",115,665,14,40,"2013-12-14T19:00:00Z"
2013,12,14,1653,1500,113,2023,1740,163,"DL",2347,"N660DL","LGA","ATL",137,762,15,0,"2013-12-14T20:00:00Z"
2013,12,14,1655,1630,25,2058,1949,69,"DL",428,"N397DA","JFK","MIA",166,1089,16,30,"2013-12-14T21:00:00Z"
2013,12,14,1703,1615,48,1943,1815,88,"MQ",3199,"N516MQ","LGA","CLT",109,544,16,15,"2013-12-14T21:00:00Z"
2013,12,14,1703,1540,83,1902,1715,107,"UA",332,"N452UA","EWR","CLE",70,404,15,40,"2013-12-14T20:00:00Z"
2013,12,14,1708,1635,33,1902,1755,67,"MQ",3044,"N902MQ","JFK","BWI",48,184,16,35,"2013-12-14T21:00:00Z"
2013,12,14,1709,1700,9,2011,1856,75,"US",632,"N672AW","EWR","CLT",106,529,17,0,"2013-12-14T22:00:00Z"
2013,12,14,1713,1600,73,1852,1725,87,"WN",1403,"N789SW","LGA","MDW",119,725,16,0,"2013-12-14T21:00:00Z"
2013,12,14,1721,1548,93,2025,1816,129,"FL",559,"N921AT","LGA","ATL",138,762,15,48,"2013-12-14T20:00:00Z"
2013,12,14,1724,1630,54,2126,1944,102,"DL",2595,"N37700","JFK","PDX",351,2454,16,30,"2013-12-14T21:00:00Z"
